,EI_01,IP_01,EI_02,IP_02,EI_03,IP_03,EI_04,IP_04,EI_05,IP_05,EI_06,IP_06,EI_07,IP_07,EI_08,IP_08,EI_09,IP_09,EI_10,IP_10,EI_11,IP_11,EI_12,IP_12,EI_13,IP_13,EI_14,IP_14,EI_15,IP_15,EI_16,IP_16,EI_17,IP_17,EI_18,IP_18,EI_19,IP_19,EI_20,IP_20,EI_21,IP_21,EI_22,IP_22,EI_23,IP_23,EI_24,IP_24,EI_25,IP_25,IP_PRE,EI_PRE,ADMIT_EI_01,ADMIT_IP_01,ADMIT_EI_02,ADMIT_IP_02,ADMIT_EI_03,ADMIT_IP_03,ADMIT_EI_04,ADMIT_IP_04,ADMIT_EI_05,ADMIT_IP_05,ADMIT_EI_06,ADMIT_IP_06,ADMIT_EI_07,ADMIT_IP_07,ADMIT_EI_08,ADMIT_IP_08,ADMIT_EI_09,ADMIT_IP_09,ADMIT_EI_10,ADMIT_IP_10,ADMIT_EI_11,ADMIT_IP_11,ADMIT_EI_12,ADMIT_IP_12,ADMIT_EI_13,ADMIT_IP_13,ADMIT_EI_14,ADMIT_IP_14,ADMIT_EI_15,ADMIT_IP_15,ADMIT_EI_16,ADMIT_IP_16,ADMIT_EI_17,ADMIT_IP_17,ADMIT_EI_18,ADMIT_IP_18,ADMIT_EI_19,ADMIT_IP_19,ADMIT_EI_20,ADMIT_IP_20,ADMIT_EI_21,ADMIT_IP_21,ADMIT_EI_22,ADMIT_IP_22,ADMIT_EI_23,ADMIT_IP_23,ADMIT_EI_24,ADMIT_IP_24,ADMIT_EI_25,ADMIT_IP_25,ADMIT_EI_PRE,ADMIT_IP_PRE,NOGROUP,COVID,ADMIT,DISCHARGE,MED_EI,MED_IP,SURG_EI,SURG_IP,ADMIT_MED_EI,ADMIT_MED_IP,ADMIT_SURG_EI,ADMIT_SURG_IP,ADMIT_COVID,DISCHARGE_MED_EI,DISCHARGE_MED_IP,DISCHARGE_SURG_EI,DISCHARGE_SURG_IP,DISCHARGE_COVID
0,0.0,0.0,0.0,0.0,0.0,0.0,1.144,0.0,1.4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85915,1.56725,162.0,3.0,33.679455883838365,19.953043572723352,4.811685,4.396262337662337,101.0,46.0,7.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0
1,2.5918,3.0856000000000003,0.0,0.0,1.4128,0.0,8.2166,0.0,4.3684,12.9723,2.8763,0.0,0.9334,0.0,0.0,0.0,0.8435,0.0,0.0,0.0,0.7908,1.4207,0.0,1.452,0.0,0.0,0.7099,0.0,0.0,4.991399999999999,0.0,0.0,0.0,0.0,1.0393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.487593333333333,2.855818421052632,340.0,16.0,78.14807178484547,42.81065707476651,31.08202869342146,71.36658514727853,132.0,92.0,36.0,76.0,4.0,9.0,6.0,0.0,1.0,4.0
2,12.3905,0.7995,0.0,0.0,1.5211000000000001,0.0,12.880500000000001,1.7964,21.2443,24.6179,10.915200000000002,2.766,1.4628,6.503299999999999,0.9119,25.213999999999995,0.8435,0.8435,2.2539,0.0,3.4442,0.7908,0.0,2.904,0.0,0.0,0.0,0.0,0.0,13.825499999999998,3.0003,1.3403,0.0,0.0,5.8111999999999995,1.8663,0.0,0.0,3.2538,0.0,1.4632,0.0,6.1949,3.8646,0.0,0.5865,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,0.0,12.0,2.0,13.0,8.0,9.0,2.0,2.0,3.0,1.0,10.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.091685,3.4204227067669173,339.0,79.0,117.51870036646412,62.9703685454144,50.14928524623141,136.0674364067359,139.0,81.0,32.0,82.0,5.0,32.0,21.0,4.0,20.0,5.0
3,5.2156,3.9635000000000002,0.0,0.0,0.7064,2.6285,21.334799999999994,0.8886,32.4861,29.9904,14.5234,6.426,2.2539000000000002,1.7806,6.2021,43.1334,4.2497,2.9271,3.6555,1.572,4.6125,3.8637,0.0,1.462,0.6603,2.9334,0.7099,1.4198,0.0,32.20090000000001,0.0,1.3403,1.1466,2.6318,15.936900000000003,6.9649,1.2154,1.2154,9.5534,0.0,3.2885,1.8253,0.0,1.9323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9539,6.0,3.0,0.0,0.0,1.0,2.0,18.0,1.0,21.0,14.0,11.0,3.0,2.0,2.0,6.0,16.0,5.0,2.0,3.0,1.0,4.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,37.0,0.0,1.0,1.0,2.0,10.0,2.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.418335,3.4291727067669173,302.0,172.0,129.87047170040796,75.65722784596092,70.0436183817877,133.00382125288303,136.0,83.0,23.0,59.0,1.0,74.0,49.0,13.0,35.0,1.0
4,5.8425,19.6303,0.0,0.7808,5.623500000000001,2.4905999999999997,16.873000000000005,1.5749,22.0289,28.829500000000003,19.324999999999996,4.7956,2.9283,0.0,4.5870999999999995,52.981100000000005,2.5305,2.0983,7.129,9.6345,6.5652,7.8549,0.0,2.904,0.0,1.631,0.7099,0.0,0.0,43.99100000000002,0.0,1.2159,1.6117,3.6132,18.040000000000003,1.8663,0.0,1.2154,3.3632999999999997,0.8218,3.0312,0.8655,1.9323,1.8098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,5.0,2.0,16.0,2.0,17.0,12.0,13.0,3.0,3.0,0.0,3.0,24.0,3.0,2.0,5.0,6.0,4.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,47.0,0.0,1.0,1.0,3.0,12.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.360285,2.7199727067669173,312.0,230.0,145.27764116344505,74.36174160941968,51.467771337527935,129.63489061253176,166.0,68.0,25.0,52.0,1.0,92.0,68.0,12.0,57.0,1.0
5,10.429199999999998,4.3945,0.0,0.0,1.5919,0.0,22.845700000000004,1.6418,25.043900000000004,15.2364,10.7727,10.9156,2.4107,2.5595,7.0733999999999995,30.372899999999994,2.5158,1.6274,5.5677,6.1891,7.793199999999998,3.5093,0.0,4.134399999999999,0.0,1.7619,0.0,0.0,0.0,29.43330000000001,0.0,2.5206,0.0,1.3159,16.1737,1.6033,0.0,0.0,2.2073,1.6269,8.6953,0.0,0.0,3.8646,0.0,0.0,5.6844,0.0,0.0,0.0,3.774,11.5438,6.0,1.0,0.0,0.0,2.0,0.0,21.0,2.0,16.0,7.0,9.0,6.0,1.0,2.0,5.0,13.0,2.0,1.0,5.0,4.0,8.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.540829017094017,2.8074714080656187,244.0,208.0,165.47677922833086,62.227855632772005,55.297921729578526,92.02940849409472,153.0,54.0,23.0,11.0,3.0,90.0,70.0,15.0,31.0,3.0
6,6.8923,11.7388,0.0,0.0,2.2742,0.7064,26.207100000000004,1.144,22.271900000000002,37.950100000000006,16.4515,11.5634,11.556999999999999,1.6689,11.930499999999999,13.164199999999997,2.5131,1.7843,3.4254000000000002,2.9251,10.752300000000002,3.3849,0.0,0.0,0.0,2.1723,0.0,1.443,0.0,8.060899999999998,0.8707,0.0,3.1952,3.5038,33.7041,1.8506,5.6514,1.2154,5.8286999999999995,0.0,5.127600000000001,0.0,3.8646,7.0047999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,1.0,26.0,1.0,18.0,7.0,17.0,8.0,7.0,1.0,8.0,5.0,3.0,1.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0,1.0,0.0,1.0,2.0,17.0,1.0,5.0,1.0,6.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096989017094017,2.366191408065619,175.0,170.0,172.93198730913883,59.57109205936346,54.43308811846742,72.98647420838041,113.0,38.0,16.0,7.0,1.0,88.0,48.0,5.0,29.0,1.0
7,9.215300000000001,4.9979,1.2678,0.0,4.2249,0.0,29.997,8.7949,26.426,42.07919999999999,13.198799999999999,5.5454,6.055999999999999,11.374299999999998,10.0411,9.5064,5.3766,0.8261,4.038,1.1417,11.8947,5.418,0.0,0.0,0.0,3.379,0.0,0.0,0.0,39.95970000000002,4.9307,0.0,0.0,3.5084999999999997,22.5996,2.0333,9.2976,3.6462000000000003,7.104699999999999,0.0,1.4632,1.4632,1.9323,1.9323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,3.0,0.0,25.0,5.0,18.0,14.0,15.0,4.0,7.0,4.0,6.0,5.0,5.0,1.0,5.0,1.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0,2.0,14.0,1.0,8.0,3.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.628561239316239,2.0508180747322853,363.0,232.0,171.32008636603013,70.426998406455,61.71575881191225,132.50182072887736,158.0,68.0,23.0,113.0,1.0,146.0,51.0,12.0,21.0,1.0
8,18.511799999999997,15.151500000000002,0.0,0.0,6.7761,0.0,36.453100000000006,5.5588,28.339100000000006,56.645600000000016,28.995400000000004,6.742800000000001,5.6478,2.925,20.4033,30.259499999999996,0.8435,0.0,11.6199,0.7566,13.5687,10.0936,0.0,2.904,0.0,1.9871,0.7099,0.0,3.9097,28.714700000000008,2.4558999999999997,2.0866,0.0,11.355599999999999,50.36410000000001,11.9436,10.184000000000001,4.5031,3.0458000000000003,0.0,4.4822999999999995,2.8471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,4.0,0.0,28.0,4.0,19.0,15.0,17.0,3.0,5.0,2.0,13.0,14.0,1.0,0.0,11.0,1.0,13.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,27.0,2.0,2.0,0.0,5.0,25.0,5.0,9.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4253862393162398,2.378278074732285,358.0,241.0,186.3608621833439,68.25446782100819,81.27977380064813,197.33835766902178,159.0,67.0,42.0,87.0,3.0,132.0,54.0,14.0,39.0,3.0
9,10.992399999999998,4.9368,0.0,0.0,0.0,1.5895,31.322599999999998,8.0038,61.64319999999999,25.363799999999998,25.595799999999997,9.3784,10.693000000000001,6.5519,7.9674,79.00150000000001,0.8435,0.0,4.1131,10.180900000000001,17.822499999999998,4.7657,0.0,1.452,0.0,6.3594,0.0,0.7099,0.0,28.22010000000001,3.3455,0.8707,2.3251,2.2323,43.5174,0.0,4.8616,2.4308,7.1381,0.0,11.340100000000001,0.0,0.0,4.8738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,25.0,3.0,31.0,11.0,20.0,6.0,5.0,3.0,7.0,33.0,1.0,0.0,4.0,7.0,17.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,26.0,2.0,1.0,1.0,1.0,25.0,0.0,4.0,2.0,8.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539311239316239,3.8952940454282556,402.0,277.0,189.899346984652,74.0024898900692,86.96485722000514,221.47415214937735,177.0,93.0,35.0,92.0,5.0,147.0,48.0,22.0,59.0,5.0
10,18.2714,8.2183,0.0,0.0,2.7702,2.7986,30.769199999999998,6.0769,59.8298,69.98700000000001,21.355199999999996,27.6642,11.0918,0.0,8.7212,105.00970000000002,4.0086,4.1129,5.4108,7.5385,11.7999,5.4334999999999996,0.8025,2.904,0.9025,2.1919,0.0,1.1418,0.0,29.248800000000017,3.0817000000000005,0.0,0.0,8.186,53.207400000000014,20.8392,13.792600000000004,8.5078,8.9897,2.5415,5.723800000000001,1.9669,5.6744,5.6744,0.0,0.0,4.1909,4.1909,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,3.0,2.0,22.0,5.0,29.0,24.0,17.0,12.0,8.0,0.0,5.0,39.0,4.0,2.0,5.0,5.0,11.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,38.0,3.0,0.0,0.0,5.0,24.0,4.0,12.0,7.0,8.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.3816497008547,6.358527378761589,323.0,324.0,189.18253953314522,77.20905550636114,89.85621621064418,217.96084150878252,150.0,76.0,22.0,72.0,3.0,152.0,69.0,25.0,77.0,3.0
11,24.4664,9.4367,0.0,0.0,2.6893,1.3333,27.772299999999998,0.8928,47.13779999999999,42.942899999999995,18.7675,24.191999999999997,10.846800000000002,0.0,14.773699999999998,77.32620000000001,5.4383,1.4614,11.779700000000002,12.523000000000001,16.9961,7.062000000000001,0.0,1.2194,0.0,5.6374,0.0,0.7863,0.0,22.219100000000008,4.3153,0.0,0.0,5.8066,40.68750000000001,7.3123000000000005,7.1189,3.5103,5.7192,0.0,1.8253,9.582799999999999,1.9323,0.0,0.0,0.0,7.5337,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,1.0,1.0,24.0,1.0,32.0,18.0,13.0,12.0,8.0,0.0,9.0,35.0,3.0,1.0,12.0,8.0,16.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,30.0,4.0,0.0,0.0,4.0,23.0,2.0,6.0,3.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.035904700854701,4.994677378761588,319.0,344.0,187.23824587374907,71.37538389277948,73.72104067886016,176.48771696903026,168.0,76.0,17.0,55.0,3.0,157.0,72.0,23.0,88.0,3.0
12,16.7154,10.6003,0.7808,0.0,0.0,1.4128,43.8858,5.480600000000001,43.2694,40.46329999999999,15.601300000000002,18.2431,2.6632,2.6977,10.182199999999998,42.498,3.9603,2.6719,3.29,12.1053,9.497699999999998,3.6403999999999996,2.4056,1.452,0.0,1.6895,0.0,0.0,0.0,20.267700000000005,5.292700000000001,0.7159,0.0,1.3159,31.432199999999998,1.8663,3.8688000000000002,1.2154,8.841099999999999,0.0,2.2472000000000003,3.5263,0.0,6.1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,2.0,34.0,3.0,34.0,11.0,13.0,8.0,2.0,2.0,7.0,17.0,4.0,2.0,4.0,8.0,7.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.0,5.0,1.0,0.0,1.0,15.0,1.0,3.0,1.0,8.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.518677200854701,4.8616726168568265,232.0,265.0,185.02989053888803,67.82631875681253,72.97141289303485,125.43321089237865,131.0,65.0,20.0,14.0,2.0,142.0,54.0,17.0,51.0,2.0
13,2.566,0.0,0.0,0.0,1.6316000000000002,0.0,30.442200000000003,15.809899999999999,48.196400000000004,27.2815,7.5854,39.104,6.9063,2.0863,21.9496,18.4382,4.8038,1.2548,4.4956,4.937600000000001,10.659699999999999,2.8414,0.0,0.0,0.0,3.4455,0.0,0.7099,0.0,30.091300000000015,2.6121,2.0866,0.0,3.9425,22.422699999999995,14.748500000000002,4.4655,0.0,5.735899999999999,0.0,2.9264,2.0631,1.9323,2.9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,27.0,7.0,27.0,8.0,7.0,18.0,5.0,1.0,10.0,8.0,5.0,1.0,5.0,3.0,7.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,42.0,3.0,2.0,0.0,2.0,12.0,5.0,4.0,0.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.021777200854701,4.416882616856827,192.0,228.0,161.26490137943625,65.49164477634854,79.39467563622766,93.74846578949469,108.0,42.0,26.0,14.0,2.0,106.0,54.0,19.0,46.0,2.0
14,15.093200000000001,7.8222000000000005,0.0,0.7808,0.0,0.0,22.3862,5.221900000000001,48.14749999999999,61.3114,35.1228,18.166300000000003,5.371,4.6414,9.0475,35.2561,9.9595,1.6696,13.841999999999999,0.0,10.9508,6.874999999999999,0.0,0.0,0.0,1.6895,0.0,0.0,3.9097,30.408800000000006,1.3403,0.0,2.0282,6.5153,43.88850000000001,2.0786,15.404100000000003,6.1982,4.9140999999999995,0.0,0.784,3.9896,1.9323,0.0,0.0,0.7409,0.0,0.0,1.342,0.0,3.774,11.5438,10.0,5.0,0.0,1.0,0.0,0.0,18.0,3.0,31.0,19.0,23.0,11.0,3.0,2.0,4.0,14.0,5.0,2.0,10.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,1.0,0.0,1.0,4.0,24.0,2.0,13.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.148585534188034,4.148822616856828,298.0,242.0,165.9174747692555,67.97540085955296,84.74751906802997,123.61076235182281,139.0,58.0,26.0,71.0,4.0,126.0,63.0,12.0,36.0,4.0
15,11.9114,15.5738,0.0,0.0,2.6893,1.5895,33.92609999999999,8.7996,77.91089999999998,20.4618,17.8184,12.705499999999999,13.097500000000002,3.9368,6.2475,35.7125,1.4623,1.1217,6.1968,6.6868,8.8733,7.5892,1.1074,3.7165,0.9025,4.662100000000001,0.7099,0.0,0.0,20.392300000000006,1.5852,1.3403,4.2302,0.0,58.50280000000001,4.0275,10.802700000000002,3.2500999999999998,6.709899999999999,0.0,7.0045,2.3287,3.6196,0.0,0.0,0.0,2.987,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,24.0,5.0,39.0,12.0,14.0,7.0,9.0,2.0,3.0,19.0,2.0,1.0,6.0,5.0,7.0,6.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,28.0,2.0,9.0,3.0,5.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.146638456265956,5.8204613181555285,384.0,297.0,177.26668458403222,79.62961145162086,90.6028369781264,165.47941170593262,164.0,99.0,24.0,91.0,6.0,157.0,62.0,32.0,44.0,6.0
16,12.7872,12.863699999999998,0.0,0.0,0.0,0.0,21.417499999999997,2.0273,18.383000000000003,27.4229,11.9575,8.7151,10.735399999999998,0.0,13.077399999999999,31.755899999999993,2.308,0.0,7.6541999999999994,7.0559,10.2427,8.2178,0.0,2.904,0.0,0.0,1.4198,0.7863,0.0,20.157600000000006,8.4271,0.0,3.1952,7.3067,43.369200000000006,1.8663,5.2929,2.0723000000000003,5.8286999999999995,3.2538,3.5659,2.0631,0.0,0.0,0.0,1.0889,0.0,0.0,0.0,0.0,0.0,18.9539,9.0,7.0,0.0,0.0,0.0,0.0,18.0,2.0,12.0,10.0,12.0,3.0,9.0,0.0,7.0,15.0,2.0,0.0,4.0,3.0,9.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,23.0,5.0,0.0,1.0,2.0,19.0,1.0,5.0,2.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.622627741980241,4.788744045428255,267.0,211.0,168.2203679684255,83.94613392541484,76.28722645614839,176.452016715406,107.0,74.0,21.0,63.0,2.0,101.0,40.0,24.0,44.0,2.0
17,29.3206,6.386500000000001,0.0,0.0,0.0,1.5895,33.1377,0.0,49.026,47.2722,35.96340000000001,29.450999999999997,12.582199999999998,0.0,14.9694,72.06540000000003,5.0463,4.8492,9.022,6.7886,17.1219,21.893500000000003,0.0,0.0,0.0,5.676,0.0,0.0,1.69,34.09750000000002,3.8280000000000003,0.0,3.2234,2.6318,37.8923,6.638199999999999,14.381800000000002,4.5031,11.531199999999998,0.0,5.7082999999999995,3.5374,3.8646,16.2544,0.0,0.0,0.0,0.0,5.3478,0.0,18.9539,0.0,10.0,4.0,0.0,0.0,0.0,1.0,26.0,0.0,26.0,14.0,29.0,16.0,8.0,0.0,10.0,31.0,5.0,1.0,6.0,3.0,16.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,43.0,4.0,0.0,2.0,2.0,19.0,4.0,12.0,4.0,10.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.969397741980241,4.562910712094923,229.0,268.0,166.39876265759418,78.97752138441659,76.0936534384716,197.70915699950726,112.0,38.0,17.0,61.0,1.0,126.0,65.0,18.0,58.0,1.0
18,10.194,16.2716,0.0,0.0,0.0,1.4128,29.619599999999995,20.3049,43.545899999999996,61.5968,29.069599999999998,19.2638,13.8716,3.4766000000000004,18.852,97.31420000000003,0.8435,0.0,2.3814,17.2079,13.1785,8.9257,0.0,1.452,0.0,1.6895,1.443,0.7099,1.3838,25.92430000000001,1.2159,1.3403,2.7583,2.3162,50.584400000000024,20.9588,6.5002,3.6462000000000003,4.0923,1.7197,5.3178,1.9669,1.9323,3.8646,0.5865,2.6481,7.5337,0.0,0.0,0.0,27.6717,0.0,9.0,7.0,0.0,0.0,0.0,2.0,20.0,10.0,28.0,24.0,19.0,9.0,11.0,2.0,9.0,41.0,1.0,0.0,3.0,10.0,10.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,2.0,1.0,28.0,6.0,6.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,6.712959280441779,4.9321290959333055,307.0,415.0,156.25193591224797,87.40321659655636,68.46926715144161,183.13165030896963,138.0,95.0,24.0,45.0,5.0,191.0,91.0,34.0,95.0,5.0
19,9.3285,9.9455,0.0,0.0,1.573,0.7064,19.988100000000003,2.4707,43.4612,29.6603,12.359799999999998,21.283,3.5135,1.8412,7.1438,30.897599999999997,0.0,1.6973,8.1511,5.286300000000001,5.3231,0.0,1.4273,0.0,0.0,2.1919,0.0,0.0,0.0,18.067700000000002,2.5206,0.8707,0.0,14.4047,20.7107,1.8663,1.2154,2.4308,3.3633,0.0,7.700000000000001,0.0,1.9323,6.1949,5.2136000000000005,0.0,0.0,0.0,0.0,0.0,10.6592,0.0,7.0,5.0,0.0,0.0,2.0,1.0,19.0,2.0,22.0,11.0,11.0,9.0,3.0,1.0,5.0,11.0,0.0,1.0,8.0,4.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,5.0,13.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.044438068320567,3.7658890959333062,261.0,208.0,164.8427090828354,83.21527210564604,75.44228033828205,109.43608863546804,150.0,62.0,38.0,9.0,2.0,90.0,58.0,18.0,40.0,2.0
20,14.7228,0.8829,0.0,0.0,2.3621000000000003,0.0,28.515900000000002,4.592600000000001,27.344199999999997,45.9568,16.059,27.499699999999997,4.1919,1.3068,9.456500000000002,27.362199999999994,4.2175,0.0,8.3818,1.1417,12.5702,4.7463999999999995,0.0,1.452,1.1485,5.7484,0.0,0.0,0.0,42.77770000000002,5.3573,0.0,3.6795999999999998,17.5277,24.0718,2.8543000000000003,8.3343,2.4308,5.811999999999999,1.6436,2.3249,0.0,1.9323,14.322099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,3.0,0.0,21.0,3.0,21.0,16.0,11.0,12.0,4.0,1.0,6.0,14.0,5.0,0.0,9.0,1.0,9.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,43.0,4.0,0.0,2.0,4.0,16.0,2.0,7.0,2.0,5.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.873575568320567,3.5257935403777507,198.0,205.0,171.42163506740653,76.33564204516729,78.1304911329939,87.73069677026582,126.0,40.0,25.0,6.0,1.0,101.0,59.0,10.0,35.0,1.0
21,18.6266,16.7235,0.7808,0.0,0.0,0.0,22.846899999999998,9.3915,46.04129999999999,38.5831,35.57189999999999,22.027900000000002,3.7030000000000003,2.4568,25.7872,15.4301,1.4955,0.8435,18.784,0.7566,12.986199999999998,6.3572,1.7643,0.0,0.0,3.6766,1.4198,0.0,0.0,26.908900000000003,2.0866,2.4558999999999997,0.0,6.9148000000000005,39.24,23.0208,14.687100000000003,7.4136,8.8244,0.0,8.586,3.7141,0.0,1.9323,0.0,1.0889,4.1909,0.0,0.0,0.0,11.5438,3.774,13.0,9.0,1.0,0.0,0.0,0.0,22.0,6.0,37.0,16.0,21.0,9.0,4.0,2.0,16.0,6.0,1.0,1.0,14.0,1.0,10.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,24.0,2.0,2.0,0.0,5.0,22.0,6.0,13.0,6.0,7.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.350894863192364,2.756760207044418,357.0,310.0,190.22436394671607,74.8320816566426,93.04154022029543,135.84968940094348,152.0,71.0,39.0,95.0,0.0,164.0,78.0,23.0,40.0,0.0
