,0,1,2,3,4,5
0,0.06639004149377593,0.10344827586206896,0.05439330543933055,0.076,0.06363636363636363,0.11363636363636363
1,0.08713692946058091,0.14224137931034483,0.0502092050209205,0.06,0.05,0.06818181818181818
2,0.12033195020746888,0.15517241379310345,0.06694560669456066,0.052,0.04090909090909091,0.06818181818181818
3,0.14107883817427386,0.16379310344827586,0.07112970711297072,0.052,0.045454545454545456,0.06818181818181818
4,0.13692946058091288,0.15948275862068967,0.0794979079497908,0.056,0.05,0.06818181818181818
5,0.14107883817427386,0.15517241379310345,0.07112970711297072,0.056,0.045454545454545456,0.06818181818181818
6,0.14937759336099585,0.15086206896551724,0.0794979079497908,0.06,0.05454545454545454,0.09090909090909091
7,0.14107883817427386,0.14224137931034483,0.07112970711297072,0.072,0.05909090909090909,0.09090909090909091
8,0.12863070539419086,0.14224137931034483,0.07112970711297072,0.072,0.05454545454545454,0.09090909090909091
9,0.13278008298755187,0.12931034482758622,0.06694560669456066,0.064,0.05454545454545454,0.06818181818181818
10,0.11618257261410789,0.13793103448275862,0.06694560669456066,0.064,0.05454545454545454,0.06818181818181818
11,0.1037344398340249,0.11206896551724138,0.05439330543933055,0.056,0.05,0.06818181818181818
12,0.1037344398340249,0.08189655172413793,0.0502092050209205,0.056,0.04090909090909091,0.06818181818181818
13,0.0995850622406639,0.06465517241379311,0.03765690376569038,0.056,0.04090909090909091,0.06818181818181818
14,0.08298755186721991,0.06465517241379311,0.03765690376569038,0.06,0.04090909090909091,0.06818181818181818
15,0.07883817427385892,0.06465517241379311,0.03765690376569038,0.052,0.02727272727272727,0.06818181818181818
16,0.07468879668049792,0.06896551724137931,0.04184100418410042,0.048,0.02727272727272727,0.06818181818181818
17,0.06639004149377593,0.06465517241379311,0.0502092050209205,0.048,0.022727272727272728,0.045454545454545456
18,0.06224066390041494,0.05603448275862069,0.05439330543933055,0.048,0.022727272727272728,0.045454545454545456
19,0.058091286307053944,0.05172413793103448,0.04602510460251046,0.04,0.01818181818181818,0.022727272727272728
20,0.07053941908713693,0.04310344827586207,0.04184100418410042,0.036,0.01818181818181818,0.022727272727272728
21,0.06639004149377593,0.034482758620689655,0.03765690376569038,0.032,0.01818181818181818,0.022727272727272728
22,0.04979253112033195,0.034482758620689655,0.03765690376569038,0.028,0.01818181818181818,0.022727272727272728
23,0.04979253112033195,0.034482758620689655,0.03765690376569038,0.024,0.01818181818181818,0.022727272727272728
24,0.03734439834024896,0.034482758620689655,0.029288702928870293,0.028,0.01818181818181818,0.022727272727272728
