,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0821256038647343,0.0392156862745098,0.07211538461538461,0.043689320388349516,0.055,0.06467661691542288,0.03414634146341464,0.019801980198019802,0.022727272727272728,0.03271028037383177,0.05660377358490566,0.04390243902439024,0.023696682464454975,0.025,0.02912621359223301,0.024509803921568627,0.024752475247524754,0.028037383177570093,0.057777777777777775,0.02358490566037736,0.01951219512195122,0.038135593220338986,0.024875621890547265,0.014018691588785047,0.025974025974025976,0.029166666666666667,0.041666666666666664,0.024489795918367346,0.02092050209205021,0.017543859649122806,0.029556650246305417,0.0182648401826484,0.025,0.008849557522123894
1,0.14492753623188406,0.12254901960784313,0.10096153846153846,0.10194174757281553,0.07,0.0945273631840796,0.06341463414634146,0.0297029702970297,0.05909090909090909,0.056074766355140186,0.05660377358490566,0.04390243902439024,0.04739336492890995,0.05,0.038834951456310676,0.03431372549019608,0.04455445544554455,0.037383177570093455,0.07111111111111111,0.0330188679245283,0.05853658536585366,0.05508474576271186,0.04477611940298507,0.03271028037383177,0.03896103896103896,0.041666666666666664,0.046296296296296294,0.02857142857142857,0.04184100418410042,0.02631578947368421,0.03940886699507389,0.0273972602739726,0.03,0.008849557522123894
2,0.18357487922705315,0.13725490196078433,0.11538461538461539,0.13106796116504854,0.085,0.10945273631840796,0.07804878048780488,0.04950495049504951,0.06363636363636363,0.07009345794392523,0.07075471698113207,0.03902439024390244,0.05687203791469194,0.055,0.038834951456310676,0.03431372549019608,0.04455445544554455,0.0514018691588785,0.07555555555555556,0.04245283018867924,0.08292682926829269,0.0635593220338983,0.05970149253731343,0.03271028037383177,0.03463203463203463,0.041666666666666664,0.046296296296296294,0.0326530612244898,0.04184100418410042,0.017543859649122806,0.029556650246305417,0.0273972602739726,0.015,0.008849557522123894
3,0.20772946859903382,0.14215686274509803,0.11538461538461539,0.13592233009708737,0.08,0.11442786069651742,0.09268292682926829,0.0594059405940594,0.06363636363636363,0.0794392523364486,0.07547169811320754,0.03902439024390244,0.04739336492890995,0.06,0.043689320388349516,0.03431372549019608,0.04455445544554455,0.06074766355140187,0.08888888888888889,0.04716981132075472,0.08780487804878048,0.06779661016949153,0.06965174129353234,0.037383177570093455,0.025974025974025976,0.04583333333333333,0.032407407407407406,0.044897959183673466,0.0502092050209205,0.021929824561403508,0.04433497536945813,0.0319634703196347,0.015,0.008849557522123894
4,0.21256038647342995,0.13725490196078433,0.1201923076923077,0.14563106796116504,0.09,0.10945273631840796,0.08292682926829269,0.0594059405940594,0.07727272727272727,0.07476635514018691,0.07547169811320754,0.04878048780487805,0.061611374407582936,0.075,0.05339805825242718,0.0392156862745098,0.04950495049504951,0.06074766355140187,0.08,0.03773584905660377,0.0975609756097561,0.07203389830508475,0.07462686567164178,0.0514018691588785,0.021645021645021644,0.04583333333333333,0.037037037037037035,0.04897959183673469,0.058577405857740586,0.017543859649122806,0.054187192118226604,0.0228310502283105,0.02,0.0
5,0.20772946859903382,0.1323529411764706,0.11538461538461539,0.1407766990291262,0.08,0.1044776119402985,0.09268292682926829,0.054455445544554455,0.08636363636363636,0.07476635514018691,0.08018867924528301,0.03902439024390244,0.06635071090047394,0.08,0.05825242718446602,0.0392156862745098,0.04455445544554455,0.06074766355140187,0.07555555555555556,0.0330188679245283,0.0975609756097561,0.06779661016949153,0.05970149253731343,0.06074766355140187,0.030303030303030304,0.058333333333333334,0.032407407407407406,0.036734693877551024,0.058577405857740586,0.017543859649122806,0.04433497536945813,0.0182648401826484,0.02,0.0
6,0.19806763285024154,0.13725490196078433,0.12980769230769232,0.13592233009708737,0.085,0.0945273631840796,0.09268292682926829,0.06435643564356436,0.08181818181818182,0.07476635514018691,0.08018867924528301,0.04390243902439024,0.05687203791469194,0.075,0.04854368932038835,0.0392156862745098,0.04950495049504951,0.06074766355140187,0.07111111111111111,0.03773584905660377,0.1024390243902439,0.05084745762711865,0.05472636815920398,0.06074766355140187,0.030303030303030304,0.07083333333333333,0.023148148148148147,0.044897959183673466,0.058577405857740586,0.013157894736842105,0.03940886699507389,0.0136986301369863,0.02,0.0
7,0.2028985507246377,0.14215686274509803,0.1346153846153846,0.13592233009708737,0.085,0.0945273631840796,0.07804878048780488,0.0594059405940594,0.06818181818181818,0.07476635514018691,0.08018867924528301,0.04878048780487805,0.052132701421800945,0.085,0.04854368932038835,0.04411764705882353,0.034653465346534656,0.056074766355140186,0.07555555555555556,0.04245283018867924,0.0975609756097561,0.059322033898305086,0.05472636815920398,0.04672897196261682,0.025974025974025976,0.07083333333333333,0.027777777777777776,0.04081632653061224,0.06276150627615062,0.013157894736842105,0.034482758620689655,0.0136986301369863,0.015,0.0
8,0.2028985507246377,0.14215686274509803,0.13942307692307693,0.13592233009708737,0.085,0.0845771144278607,0.07804878048780488,0.0594059405940594,0.05,0.06074766355140187,0.07547169811320754,0.04878048780487805,0.052132701421800945,0.085,0.043689320388349516,0.04411764705882353,0.034653465346534656,0.0514018691588785,0.07111111111111111,0.04716981132075472,0.09268292682926829,0.059322033898305086,0.05472636815920398,0.037383177570093455,0.025974025974025976,0.07083333333333333,0.032407407407407406,0.04081632653061224,0.0502092050209205,0.013157894736842105,0.014778325123152709,0.0,0.015,0.0
9,0.18357487922705315,0.13725490196078433,0.13942307692307693,0.13106796116504854,0.09,0.08955223880597014,0.06829268292682927,0.06930693069306931,0.05909090909090909,0.056074766355140186,0.07075471698113207,0.04878048780487805,0.04265402843601896,0.085,0.043689320388349516,0.05392156862745098,0.0297029702970297,0.04672897196261682,0.06222222222222222,0.05660377358490566,0.08292682926829269,0.05508474576271186,0.03980099502487562,0.028037383177570093,0.03463203463203463,0.07083333333333333,0.027777777777777776,0.04081632653061224,0.0502092050209205,0.013157894736842105,0.0049261083743842365,0.0,0.005,0.0
