,0,1,2,3,4,5
0,0.45643153526970953,0.49137931034482757,0.602510460251046,0.576,0.5318181818181819,0.45454545454545453
1,0.44398340248962653,0.4827586206896552,0.5815899581589958,0.504,0.4681818181818182,0.4318181818181818
2,0.4066390041493776,0.41810344827586204,0.48535564853556484,0.42,0.45454545454545453,0.29545454545454547
3,0.36099585062240663,0.41379310344827586,0.41841004184100417,0.388,0.43636363636363634,0.25
4,0.3360995850622407,0.4051724137931034,0.3891213389121339,0.348,0.35,0.20454545454545456
5,0.34024896265560167,0.3879310344827586,0.3389121338912134,0.32,0.3090909090909091,0.20454545454545456
6,0.2821576763485477,0.33620689655172414,0.28870292887029286,0.236,0.2727272727272727,0.22727272727272727
7,0.2572614107883817,0.2974137931034483,0.24267782426778242,0.216,0.21363636363636362,0.20454545454545456
8,0.23651452282157676,0.2801724137931034,0.21338912133891214,0.2,0.19545454545454546,0.09090909090909091
9,0.2157676348547718,0.28448275862068967,0.22594142259414227,0.156,0.1590909090909091,0.11363636363636363
10,0.1991701244813278,0.23275862068965517,0.17573221757322174,0.128,0.1318181818181818,0.1590909090909091
11,0.2033195020746888,0.21982758620689655,0.14644351464435146,0.112,0.10909090909090909,0.11363636363636363
12,0.14937759336099585,0.1939655172413793,0.13389121338912133,0.08,0.10454545454545454,0.06818181818181818
13,0.14522821576763487,0.1724137931034483,0.11297071129707113,0.068,0.10454545454545454,0.045454545454545456
14,0.1078838174273859,0.15086206896551724,0.100418410041841,0.056,0.09545454545454546,0.045454545454545456
15,0.08713692946058091,0.14655172413793102,0.08368200836820083,0.048,0.09090909090909091,0.09090909090909091
16,0.08713692946058091,0.11637931034482758,0.07112970711297072,0.028,0.07272727272727272,0.09090909090909091
17,0.08298755186721991,0.10344827586206896,0.06276150627615062,0.024,0.07272727272727272,0.06818181818181818
18,0.08298755186721991,0.08620689655172414,0.04602510460251046,0.008,0.06363636363636363,0.06818181818181818
19,0.07883817427385892,0.07327586206896551,0.04602510460251046,0.004,0.05454545454545454,0.06818181818181818
20,0.06639004149377593,0.05603448275862069,0.03347280334728033,0.008,0.05909090909090909,0.045454545454545456
21,0.058091286307053944,0.05603448275862069,0.029288702928870293,0.008,0.05454545454545454,0.022727272727272728
22,0.06224066390041494,0.04310344827586207,0.02510460251046025,0.004,0.05454545454545454,0.022727272727272728
23,0.058091286307053944,0.03879310344827586,0.02510460251046025,0.0,0.04090909090909091,0.022727272727272728
24,0.04979253112033195,0.03017241379310345,0.029288702928870293,0.0,0.03636363636363636,0.022727272727272728
25,0.04564315352697095,0.02586206896551724,0.029288702928870293,0.0,0.04090909090909091,0.022727272727272728
26,0.04564315352697095,0.021551724137931036,0.016736401673640166,0.0,0.02727272727272727,0.022727272727272728
27,0.04979253112033195,0.01293103448275862,0.016736401673640166,0.0,0.02727272727272727,0.022727272727272728
28,0.04149377593360996,0.008620689655172414,0.016736401673640166,0.0,0.02727272727272727,0.022727272727272728
29,0.03319502074688797,0.017241379310344827,0.012552301255230125,0.0,0.022727272727272728,0.022727272727272728
30,0.029045643153526972,0.01293103448275862,0.008368200836820083,0.0,0.02727272727272727,0.022727272727272728
31,0.016597510373443983,0.01293103448275862,0.008368200836820083,0.0,0.022727272727272728,0.022727272727272728
