,0,1,2,3,4,5
0,0.1078838174273859,0.11637931034482758,0.1297071129707113,0.188,0.15,0.18181818181818182
1,0.1078838174273859,0.15517241379310345,0.12133891213389121,0.144,0.11363636363636363,0.1590909090909091
2,0.13278008298755187,0.17672413793103448,0.12133891213389121,0.136,0.08636363636363636,0.18181818181818182
3,0.15352697095435686,0.1853448275862069,0.15481171548117154,0.116,0.08636363636363636,0.1590909090909091
4,0.16597510373443983,0.1724137931034483,0.1589958158995816,0.124,0.1,0.1590909090909091
5,0.16182572614107885,0.17672413793103448,0.13389121338912133,0.112,0.09545454545454546,0.13636363636363635
6,0.16182572614107885,0.16379310344827586,0.1297071129707113,0.104,0.07727272727272727,0.11363636363636363
7,0.15352697095435686,0.15948275862068967,0.12133891213389121,0.104,0.08636363636363636,0.11363636363636363
8,0.14107883817427386,0.15517241379310345,0.1087866108786611,0.076,0.07272727272727272,0.11363636363636363
9,0.14107883817427386,0.13793103448275862,0.08368200836820083,0.072,0.07272727272727272,0.09090909090909091
10,0.12448132780082988,0.15086206896551724,0.07531380753138076,0.072,0.07727272727272727,0.09090909090909091
11,0.1078838174273859,0.125,0.06276150627615062,0.064,0.07272727272727272,0.09090909090909091
12,0.1078838174273859,0.10344827586206896,0.06276150627615062,0.064,0.05,0.09090909090909091
13,0.1037344398340249,0.08189655172413793,0.05439330543933055,0.06,0.045454545454545456,0.09090909090909091
14,0.08713692946058091,0.07327586206896551,0.05439330543933055,0.06,0.045454545454545456,0.09090909090909091
15,0.08298755186721991,0.07327586206896551,0.0502092050209205,0.052,0.031818181818181815,0.06818181818181818
16,0.07883817427385892,0.07327586206896551,0.058577405857740586,0.048,0.03636363636363636,0.06818181818181818
17,0.07053941908713693,0.07327586206896551,0.06276150627615062,0.048,0.02727272727272727,0.045454545454545456
18,0.06224066390041494,0.06465517241379311,0.06276150627615062,0.056,0.031818181818181815,0.045454545454545456
19,0.058091286307053944,0.0603448275862069,0.05439330543933055,0.04,0.02727272727272727,0.022727272727272728
20,0.07053941908713693,0.05603448275862069,0.05439330543933055,0.036,0.02727272727272727,0.022727272727272728
21,0.06639004149377593,0.05172413793103448,0.0502092050209205,0.036,0.022727272727272728,0.022727272727272728
22,0.04979253112033195,0.04741379310344827,0.04602510460251046,0.032,0.022727272727272728,0.022727272727272728
23,0.04979253112033195,0.03879310344827586,0.04602510460251046,0.028,0.022727272727272728,0.022727272727272728
24,0.03734439834024896,0.034482758620689655,0.03347280334728033,0.028,0.022727272727272728,0.022727272727272728
25,0.03734439834024896,0.034482758620689655,0.03347280334728033,0.028,0.022727272727272728,0.022727272727272728
26,0.03734439834024896,0.03879310344827586,0.03765690376569038,0.028,0.01818181818181818,0.022727272727272728
27,0.03319502074688797,0.02586206896551724,0.03765690376569038,0.024,0.01818181818181818,0.022727272727272728
28,0.03319502074688797,0.02586206896551724,0.03765690376569038,0.024,0.01818181818181818,0.022727272727272728
29,0.03734439834024896,0.02586206896551724,0.04184100418410042,0.024,0.01818181818181818,0.022727272727272728
30,0.03734439834024896,0.02586206896551724,0.04602510460251046,0.016,0.013636363636363636,0.022727272727272728
31,0.03734439834024896,0.02586206896551724,0.03765690376569038,0.02,0.01818181818181818,0.022727272727272728
32,0.03319502074688797,0.02586206896551724,0.03347280334728033,0.016,0.013636363636363636,0.022727272727272728
33,0.03319502074688797,0.02586206896551724,0.03347280334728033,0.016,0.01818181818181818,0.0
34,0.03319502074688797,0.02586206896551724,0.029288702928870293,0.016,0.022727272727272728,0.0
35,0.03319502074688797,0.02586206896551724,0.02510460251046025,0.016,0.01818181818181818,0.0
