,0,1,2,3,4,5,6,7,8,9,10,11
0,0.11023622047244094,0.10545454545454545,0.1,0.07692307692307693,0.088,0.09944751381215469,0.10163934426229508,0.08196721311475409,0.08417508417508418,0.045627376425855515,0.0423728813559322,0.0673076923076923
1,0.12992125984251968,0.13090909090909092,0.1,0.10576923076923077,0.10133333333333333,0.09668508287292818,0.10491803278688525,0.07650273224043716,0.08754208754208755,0.053231939163498096,0.059322033898305086,0.0673076923076923
2,0.15354330708661418,0.14181818181818182,0.10344827586206896,0.11217948717948718,0.10933333333333334,0.10497237569060773,0.10491803278688525,0.07650273224043716,0.09090909090909091,0.060836501901140684,0.06779661016949153,0.0673076923076923
3,0.16929133858267717,0.16,0.1206896551724138,0.11217948717948718,0.11733333333333333,0.11049723756906077,0.11147540983606558,0.07650273224043716,0.08754208754208755,0.07604562737642585,0.08050847457627118,0.0673076923076923
4,0.1732283464566929,0.16727272727272727,0.1310344827586207,0.125,0.11466666666666667,0.11602209944751381,0.10491803278688525,0.07377049180327869,0.07744107744107744,0.07604562737642585,0.07203389830508475,0.0673076923076923
5,0.16929133858267717,0.16363636363636364,0.12413793103448276,0.11538461538461539,0.12,0.1132596685082873,0.09836065573770492,0.08743169398907104,0.08080808080808081,0.07984790874524715,0.07627118644067797,0.07211538461538461
6,0.16929133858267717,0.16,0.1103448275862069,0.1282051282051282,0.12266666666666666,0.11049723756906077,0.10163934426229508,0.09289617486338798,0.07407407407407407,0.08745247148288973,0.08050847457627118,0.07211538461538461
7,0.1732283464566929,0.14545454545454545,0.10689655172413794,0.11858974358974358,0.11733333333333333,0.09944751381215469,0.10163934426229508,0.09016393442622951,0.07744107744107744,0.08365019011406843,0.0847457627118644,0.0625
8,0.16929133858267717,0.13090909090909092,0.1,0.11858974358974358,0.11466666666666667,0.09668508287292818,0.10163934426229508,0.09289617486338798,0.06060606060606061,0.08745247148288973,0.0847457627118644,0.0625
9,0.14960629921259844,0.11636363636363636,0.09655172413793103,0.10256410256410256,0.104,0.10220994475138122,0.09508196721311475,0.09836065573770492,0.05723905723905724,0.07604562737642585,0.0847457627118644,0.052884615384615384
10,0.14173228346456693,0.10545454545454545,0.0896551724137931,0.09615384615384616,0.096,0.09392265193370165,0.09180327868852459,0.09562841530054644,0.05387205387205387,0.053231939163498096,0.09745762711864407,0.04807692307692308
11,0.14173228346456693,0.09454545454545454,0.07586206896551724,0.09615384615384616,0.10133333333333333,0.0856353591160221,0.07868852459016394,0.10109289617486339,0.05723905723905724,0.057034220532319393,0.09745762711864407,0.04326923076923077
12,0.12992125984251968,0.08,0.07241379310344828,0.09615384615384616,0.09866666666666667,0.0856353591160221,0.08524590163934426,0.09562841530054644,0.06734006734006734,0.06463878326996197,0.07627118644067797,0.04326923076923077
13,0.12598425196850394,0.07272727272727272,0.07931034482758621,0.08333333333333333,0.09333333333333334,0.07734806629834254,0.07213114754098361,0.09016393442622951,0.06397306397306397,0.06844106463878327,0.06779661016949153,0.04326923076923077
14,0.11023622047244094,0.07636363636363637,0.07586206896551724,0.07371794871794872,0.088,0.06906077348066299,0.06885245901639345,0.08469945355191257,0.05723905723905724,0.06844106463878327,0.07203389830508475,0.04326923076923077
15,0.09055118110236221,0.07636363636363637,0.07586206896551724,0.07692307692307693,0.08266666666666667,0.06353591160220995,0.07213114754098361,0.07923497267759563,0.06060606060606061,0.06463878326996197,0.06779661016949153,0.04326923076923077
16,0.08661417322834646,0.06909090909090909,0.06206896551724138,0.07051282051282051,0.07733333333333334,0.055248618784530384,0.07213114754098361,0.07650273224043716,0.05723905723905724,0.060836501901140684,0.059322033898305086,0.03365384615384615
17,0.08661417322834646,0.07272727272727272,0.06206896551724138,0.07051282051282051,0.06933333333333333,0.055248618784530384,0.07213114754098361,0.07103825136612021,0.05387205387205387,0.049429657794676805,0.059322033898305086,0.038461538461538464
18,0.07874015748031496,0.06909090909090909,0.06206896551724138,0.07371794871794872,0.064,0.04696132596685083,0.06885245901639345,0.06830601092896176,0.05387205387205387,0.049429657794676805,0.059322033898305086,0.038461538461538464
19,0.07874015748031496,0.06545454545454546,0.05862068965517241,0.07371794871794872,0.06666666666666667,0.04419889502762431,0.06557377049180328,0.07103825136612021,0.05387205387205387,0.03802281368821293,0.05508474576271186,0.03365384615384615
20,0.07480314960629922,0.06181818181818182,0.05517241379310345,0.07051282051282051,0.06666666666666667,0.04419889502762431,0.06229508196721312,0.06830601092896176,0.04377104377104377,0.034220532319391636,0.05084745762711865,0.03365384615384615
21,0.06692913385826772,0.05454545454545454,0.05517241379310345,0.07051282051282051,0.06133333333333333,0.03867403314917127,0.06229508196721312,0.06284153005464481,0.04040404040404041,0.034220532319391636,0.05508474576271186,0.03365384615384615
22,0.05511811023622047,0.05454545454545454,0.05517241379310345,0.0641025641025641,0.058666666666666666,0.027624309392265192,0.05901639344262295,0.06284153005464481,0.037037037037037035,0.034220532319391636,0.05508474576271186,0.038461538461538464
23,0.05511811023622047,0.05090909090909091,0.04827586206896552,0.057692307692307696,0.058666666666666666,0.027624309392265192,0.05573770491803279,0.05737704918032787,0.037037037037037035,0.034220532319391636,0.05508474576271186,0.03365384615384615
24,0.05905511811023622,0.04727272727272727,0.04827586206896552,0.04807692307692308,0.056,0.027624309392265192,0.05573770491803279,0.05737704918032787,0.037037037037037035,0.034220532319391636,0.05084745762711865,0.03365384615384615
25,0.05905511811023622,0.04727272727272727,0.04482758620689655,0.04807692307692308,0.050666666666666665,0.024861878453038673,0.05245901639344262,0.0546448087431694,0.037037037037037035,0.034220532319391636,0.046610169491525424,0.028846153846153848
26,0.05905511811023622,0.04363636363636364,0.04482758620689655,0.041666666666666664,0.050666666666666665,0.022099447513812154,0.04918032786885246,0.05191256830601093,0.03367003367003367,0.034220532319391636,0.038135593220338986,0.028846153846153848
27,0.05905511811023622,0.02909090909090909,0.03793103448275862,0.038461538461538464,0.050666666666666665,0.019337016574585635,0.04918032786885246,0.04644808743169399,0.03367003367003367,0.030418250950570342,0.038135593220338986,0.028846153846153848
28,0.05511811023622047,0.025454545454545455,0.03793103448275862,0.035256410256410256,0.050666666666666665,0.019337016574585635,0.04590163934426229,0.04371584699453552,0.03367003367003367,0.030418250950570342,0.038135593220338986,0.028846153846153848
29,0.051181102362204724,0.025454545454545455,0.034482758620689655,0.035256410256410256,0.042666666666666665,0.019337016574585635,0.04590163934426229,0.04371584699453552,0.03367003367003367,0.026615969581749048,0.038135593220338986,0.03365384615384615
30,0.051181102362204724,0.02181818181818182,0.034482758620689655,0.035256410256410256,0.037333333333333336,0.019337016574585635,0.04262295081967213,0.03551912568306011,0.03367003367003367,0.022813688212927757,0.03389830508474576,0.03365384615384615
31,0.047244094488188976,0.02181818181818182,0.034482758620689655,0.035256410256410256,0.037333333333333336,0.019337016574585635,0.036065573770491806,0.030054644808743168,0.030303030303030304,0.019011406844106463,0.029661016949152543,0.02403846153846154
32,0.04330708661417323,0.02181818181818182,0.034482758620689655,0.035256410256410256,0.037333333333333336,0.019337016574585635,0.03278688524590164,0.030054644808743168,0.030303030303030304,0.019011406844106463,0.029661016949152543,0.02403846153846154
33,0.04330708661417323,0.02181818181818182,0.034482758620689655,0.028846153846153848,0.034666666666666665,0.013812154696132596,0.02622950819672131,0.0273224043715847,0.030303030303030304,0.019011406844106463,0.029661016949152543,0.02403846153846154
34,0.03937007874015748,0.01818181818181818,0.027586206896551724,0.028846153846153848,0.034666666666666665,0.016574585635359115,0.022950819672131147,0.0273224043715847,0.030303030303030304,0.019011406844106463,0.029661016949152543,0.028846153846153848
