,0,1,2,3,4,5
0,0.43568464730290457,0.3922413793103448,0.26778242677824265,0.236,0.3181818181818182,0.36363636363636365
1,0.42323651452282157,0.35344827586206895,0.26359832635983266,0.236,0.34545454545454546,0.3181818181818182
2,0.36099585062240663,0.33620689655172414,0.2928870292887029,0.228,0.3,0.3409090909090909
3,0.34024896265560167,0.23275862068965517,0.26778242677824265,0.168,0.22727272727272727,0.2727272727272727
4,0.29045643153526973,0.1810344827586207,0.17573221757322174,0.136,0.17272727272727273,0.2727272727272727
5,0.22821576763485477,0.125,0.17154811715481172,0.116,0.11818181818181818,0.22727272727272727
6,0.22406639004149378,0.11637931034482758,0.15481171548117154,0.128,0.12272727272727273,0.22727272727272727
7,0.2157676348547718,0.09482758620689655,0.13807531380753138,0.096,0.09545454545454546,0.18181818181818182
8,0.1991701244813278,0.09482758620689655,0.1087866108786611,0.072,0.07727272727272727,0.1590909090909091
9,0.16182572614107885,0.07758620689655173,0.08786610878661087,0.072,0.06363636363636363,0.13636363636363635
10,0.15352697095435686,0.06465517241379311,0.09623430962343096,0.056,0.06363636363636363,0.045454545454545456
11,0.14107883817427386,0.03879310344827586,0.06276150627615062,0.052,0.05454545454545454,0.06818181818181818
12,0.15767634854771784,0.04310344827586207,0.06276150627615062,0.056,0.045454545454545456,0.09090909090909091
13,0.13278008298755187,0.05172413793103448,0.0502092050209205,0.048,0.03636363636363636,0.11363636363636363
14,0.13278008298755187,0.05603448275862069,0.03765690376569038,0.036,0.02727272727272727,0.09090909090909091
15,0.11618257261410789,0.05172413793103448,0.03765690376569038,0.028,0.02727272727272727,0.06818181818181818
16,0.0954356846473029,0.0603448275862069,0.03347280334728033,0.02,0.03636363636363636,0.06818181818181818
17,0.08713692946058091,0.04310344827586207,0.02510460251046025,0.02,0.04090909090909091,0.045454545454545456
18,0.07053941908713693,0.03017241379310345,0.02092050209205021,0.008,0.031818181818181815,0.045454545454545456
19,0.06639004149377593,0.02586206896551724,0.016736401673640166,0.012,0.02727272727272727,0.045454545454545456
20,0.05394190871369295,0.02586206896551724,0.016736401673640166,0.008,0.022727272727272728,0.045454545454545456
21,0.04564315352697095,0.017241379310344827,0.02092050209205021,0.004,0.02727272727272727,0.045454545454545456
22,0.03734439834024896,0.021551724137931036,0.02092050209205021,0.008,0.02727272727272727,0.022727272727272728
23,0.024896265560165973,0.02586206896551724,0.02092050209205021,0.004,0.022727272727272728,0.0
24,0.029045643153526972,0.021551724137931036,0.02092050209205021,0.0,0.022727272727272728,0.0
25,0.029045643153526972,0.017241379310344827,0.008368200836820083,0.0,0.013636363636363636,0.0
26,0.024896265560165973,0.008620689655172414,0.0041841004184100415,0.0,0.022727272727272728,0.0
27,0.02074688796680498,0.008620689655172414,0.0041841004184100415,0.0,0.022727272727272728,0.0
28,0.024896265560165973,0.01293103448275862,0.0041841004184100415,0.0,0.01818181818181818,0.0
29,0.02074688796680498,0.004310344827586207,0.0041841004184100415,0.0,0.022727272727272728,0.0
30,0.024896265560165973,0.004310344827586207,0.0041841004184100415,0.004,0.022727272727272728,0.0
31,0.024896265560165973,0.004310344827586207,0.0041841004184100415,0.004,0.01818181818181818,0.0
32,0.024896265560165973,0.004310344827586207,0.008368200836820083,0.004,0.022727272727272728,0.0
33,0.012448132780082987,0.004310344827586207,0.008368200836820083,0.004,0.01818181818181818,0.0
34,0.016597510373443983,0.0,0.0041841004184100415,0.0,0.013636363636363636,0.0
35,0.016597510373443983,0.0,0.0041841004184100415,0.004,0.013636363636363636,0.0
36,0.016597510373443983,0.0,0.0041841004184100415,0.004,0.013636363636363636,0.0
37,0.016597510373443983,0.0,0.0041841004184100415,0.004,0.00909090909090909,0.0
38,0.012448132780082987,0.0,0.008368200836820083,0.004,0.004545454545454545,0.0
39,0.012448132780082987,0.0,0.008368200836820083,0.0,0.00909090909090909,0.0
40,0.008298755186721992,0.0,0.008368200836820083,0.004,0.00909090909090909,0.0
41,0.008298755186721992,0.004310344827586207,0.0041841004184100415,0.0,0.00909090909090909,0.0
42,0.008298755186721992,0.004310344827586207,0.0041841004184100415,0.0,0.00909090909090909,0.0
43,0.008298755186721992,0.0,0.0,0.0,0.00909090909090909,0.0
44,0.004149377593360996,0.0,0.0,0.0,0.00909090909090909,0.0
45,0.004149377593360996,0.0,0.0,0.0,0.00909090909090909,0.0
46,0.008298755186721992,0.0,0.0,0.0,0.00909090909090909,0.0
47,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
48,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
49,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
50,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
51,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
52,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
53,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
54,0.004149377593360996,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
55,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
56,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
57,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
58,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
59,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
60,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
61,0.008298755186721992,0.008620689655172414,0.0,0.0,0.00909090909090909,0.0
62,0.008298755186721992,0.008620689655172414,0.0,0.0,0.00909090909090909,0.0
63,0.008298755186721992,0.008620689655172414,0.0,0.0,0.00909090909090909,0.0
64,0.008298755186721992,0.008620689655172414,0.0,0.0,0.00909090909090909,0.0
65,0.008298755186721992,0.008620689655172414,0.0,0.0,0.00909090909090909,0.0
66,0.008298755186721992,0.008620689655172414,0.0,0.0,0.00909090909090909,0.0
67,0.008298755186721992,0.008620689655172414,0.0,0.0,0.00909090909090909,0.0
68,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
69,0.008298755186721992,0.004310344827586207,0.0,0.0,0.00909090909090909,0.0
70,0.008298755186721992,0.0,0.0,0.0,0.00909090909090909,0.0
71,0.008298755186721992,0.0,0.0,0.0,0.00909090909090909,0.0
72,0.008298755186721992,0.0,0.0,0.0,0.00909090909090909,0.0
73,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
74,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
75,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
76,0.008298755186721992,0.0,0.0,0.0,0.00909090909090909,0.0
77,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
78,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
79,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
80,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
81,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
82,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
83,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
84,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
85,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
86,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
87,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
88,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
89,0.012448132780082987,0.0,0.0,0.0,0.00909090909090909,0.0
