,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.12560386473429952,0.09313725490196079,0.11538461538461539,0.10679611650485436,0.095,0.1044776119402985,0.07804878048780488,0.10396039603960396,0.09545454545454546,0.08411214953271028,0.08962264150943396,0.09268292682926829,0.08530805687203792,0.085,0.07766990291262135,0.06372549019607843,0.08415841584158416,0.07009345794392523,0.09777777777777778,0.07547169811320754,0.11707317073170732,0.09322033898305085,0.0845771144278607,0.04205607476635514,0.08658008658008658,0.09583333333333334,0.0787037037037037,0.053061224489795916,0.058577405857740586,0.07456140350877193,0.09359605911330049,0.0502283105022831,0.06,0.04424778761061947
1,0.21739130434782608,0.17647058823529413,0.14423076923076922,0.1650485436893204,0.12,0.15422885572139303,0.12682926829268293,0.10396039603960396,0.11363636363636363,0.09813084112149532,0.08962264150943396,0.08780487804878048,0.10426540284360189,0.115,0.10679611650485436,0.06862745098039216,0.13861386138613863,0.06542056074766354,0.10222222222222223,0.09433962264150944,0.12682926829268293,0.11440677966101695,0.1044776119402985,0.06542056074766354,0.09090909090909091,0.10416666666666667,0.08333333333333333,0.07346938775510205,0.0794979079497908,0.07456140350877193,0.10344827586206896,0.0684931506849315,0.045,0.05309734513274336
2,0.25120772946859904,0.17647058823529413,0.16346153846153846,0.18446601941747573,0.125,0.15920398009950248,0.15121951219512195,0.1188118811881188,0.12272727272727273,0.10747663551401869,0.09905660377358491,0.08292682926829269,0.11374407582938388,0.1,0.10679611650485436,0.08823529411764706,0.1188118811881188,0.09345794392523364,0.11555555555555555,0.08962264150943396,0.15121951219512195,0.11440677966101695,0.1044776119402985,0.07009345794392523,0.09090909090909091,0.09583333333333334,0.0787037037037037,0.07346938775510205,0.09205020920502092,0.07017543859649122,0.07881773399014778,0.0684931506849315,0.035,0.04424778761061947
3,0.24154589371980675,0.18627450980392157,0.15384615384615385,0.19902912621359223,0.135,0.15422885572139303,0.14634146341463414,0.13366336633663367,0.1,0.1261682242990654,0.10377358490566038,0.07317073170731707,0.0995260663507109,0.1,0.11165048543689321,0.10784313725490197,0.11386138613861387,0.08878504672897196,0.1288888888888889,0.10849056603773585,0.15609756097560976,0.11016949152542373,0.11442786069651742,0.08411214953271028,0.08658008658008658,0.10833333333333334,0.07407407407407407,0.07346938775510205,0.08786610878661087,0.07017543859649122,0.08374384236453201,0.0684931506849315,0.045,0.02654867256637168
4,0.2463768115942029,0.1568627450980392,0.14423076923076922,0.19902912621359223,0.11,0.17412935323383086,0.14146341463414633,0.14356435643564355,0.09545454545454546,0.14018691588785046,0.09433962264150944,0.08780487804878048,0.0947867298578199,0.11,0.11650485436893204,0.11764705882352941,0.09900990099009901,0.11214953271028037,0.13333333333333333,0.09433962264150944,0.14634146341463414,0.11440677966101695,0.1044776119402985,0.07476635514018691,0.07792207792207792,0.0875,0.06481481481481481,0.07346938775510205,0.08786610878661087,0.06578947368421052,0.07389162561576355,0.045662100456621,0.035,0.02654867256637168
5,0.24154589371980675,0.16176470588235295,0.13942307692307693,0.1941747572815534,0.11,0.15920398009950248,0.12682926829268293,0.1188118811881188,0.10454545454545454,0.1261682242990654,0.09433962264150944,0.07804878048780488,0.0947867298578199,0.1,0.10679611650485436,0.12254901960784313,0.09900990099009901,0.11214953271028037,0.12444444444444444,0.08018867924528301,0.15121951219512195,0.11864406779661017,0.0945273631840796,0.07476635514018691,0.06926406926406926,0.1,0.06944444444444445,0.0653061224489796,0.07531380753138076,0.04824561403508772,0.06403940886699508,0.0410958904109589,0.02,0.0
6,0.22705314009661837,0.1715686274509804,0.13942307692307693,0.18446601941747573,0.12,0.14427860696517414,0.12195121951219512,0.12871287128712872,0.10454545454545454,0.11682242990654206,0.08962264150943396,0.08292682926829269,0.09004739336492891,0.1,0.0970873786407767,0.11764705882352941,0.08415841584158416,0.08878504672897196,0.10222222222222223,0.0660377358490566,0.13658536585365855,0.08898305084745763,0.0845771144278607,0.0794392523364486,0.0735930735930736,0.09166666666666666,0.06944444444444445,0.061224489795918366,0.06694560669456066,0.043859649122807015,0.059113300492610835,0.0228310502283105,0.02,0.0
7,0.21739130434782608,0.1715686274509804,0.14423076923076922,0.16990291262135923,0.12,0.13930348258706468,0.1073170731707317,0.12871287128712872,0.10454545454545454,0.11214953271028037,0.09433962264150944,0.06829268292682927,0.07582938388625593,0.105,0.0970873786407767,0.10784313725490197,0.0891089108910891,0.06542056074766354,0.09333333333333334,0.07075471698113207,0.13658536585365855,0.08898305084745763,0.0945273631840796,0.06542056074766354,0.06493506493506493,0.09583333333333334,0.05555555555555555,0.061224489795918366,0.07112970711297072,0.039473684210526314,0.04433497536945813,0.0273972602739726,0.015,0.0
8,0.2222222222222222,0.16666666666666666,0.14903846153846154,0.1650485436893204,0.105,0.11940298507462686,0.1024390243902439,0.10891089108910891,0.09090909090909091,0.0794392523364486,0.09433962264150944,0.06829268292682927,0.07582938388625593,0.105,0.07766990291262135,0.10784313725490197,0.08415841584158416,0.07476635514018691,0.09333333333333334,0.07075471698113207,0.11219512195121951,0.07627118644067797,0.0945273631840796,0.06074766355140187,0.06493506493506493,0.09166666666666666,0.046296296296296294,0.0653061224489796,0.058577405857740586,0.03508771929824561,0.024630541871921183,0.0136986301369863,0.015,0.0
9,0.2028985507246377,0.1568627450980392,0.14423076923076922,0.16990291262135923,0.11,0.10945273631840796,0.08780487804878048,0.10396039603960396,0.09545454545454546,0.0794392523364486,0.09433962264150944,0.06341463414634146,0.061611374407582936,0.105,0.07766990291262135,0.10784313725490197,0.0594059405940594,0.07476635514018691,0.08444444444444445,0.07075471698113207,0.0975609756097561,0.07203389830508475,0.06467661691542288,0.04672897196261682,0.06926406926406926,0.0875,0.05555555555555555,0.061224489795918366,0.058577405857740586,0.02631578947368421,0.019704433497536946,0.0182648401826484,0.01,0.0
