,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.5169082125603864,0.5098039215686274,0.5817307692307693,0.5436893203883495,0.6,0.6467661691542289,0.6634146341463415,0.6633663366336634,0.6636363636363637,0.6355140186915887,0.6084905660377359,0.624390243902439,0.6492890995260664,0.595,0.6067961165048543,0.6421568627450981,0.594059405940594,0.5981308411214953,0.6444444444444445,0.6462264150943396,0.5853658536585366,0.6694915254237288,0.6069651741293532,0.705607476635514,0.6103896103896104,0.5791666666666667,0.6157407407407407,0.6408163265306123,0.5648535564853556,0.6271929824561403,0.5960591133004927,0.6621004566210046,0.65,0.7345132743362832
1,0.41545893719806765,0.38235294117647056,0.4326923076923077,0.3737864077669903,0.505,0.4975124378109453,0.5756097560975609,0.5495049504950495,0.55,0.5373831775700935,0.49528301886792453,0.5219512195121951,0.5687203791469194,0.495,0.5145631067961165,0.5735294117647058,0.4801980198019802,0.5186915887850467,0.5555555555555556,0.5377358490566038,0.4926829268292683,0.5338983050847458,0.46766169154228854,0.6074766355140186,0.5324675324675324,0.425,0.5416666666666666,0.5061224489795918,0.46443514644351463,0.5087719298245614,0.4975369458128079,0.589041095890411,0.535,0.6194690265486725
2,0.33816425120772947,0.35294117647058826,0.39903846153846156,0.33980582524271846,0.375,0.43781094527363185,0.47317073170731705,0.504950495049505,0.4772727272727273,0.49065420560747663,0.4716981132075472,0.43414634146341463,0.4549763033175355,0.4,0.441747572815534,0.4950980392156863,0.42574257425742573,0.45794392523364486,0.4622222222222222,0.47641509433962265,0.4097560975609756,0.4406779661016949,0.417910447761194,0.5420560747663551,0.43722943722943725,0.35,0.46296296296296297,0.4489795918367347,0.4351464435146444,0.42105263157894735,0.4729064039408867,0.5114155251141552,0.46,0.4247787610619469
3,0.28019323671497587,0.27941176470588236,0.3269230769230769,0.30097087378640774,0.295,0.3333333333333333,0.3804878048780488,0.39603960396039606,0.36363636363636365,0.3317757009345794,0.3113207547169811,0.3073170731707317,0.3127962085308057,0.315,0.3786407766990291,0.3480392156862745,0.3564356435643564,0.3878504672897196,0.36444444444444446,0.38207547169811323,0.36585365853658536,0.3559322033898305,0.3283582089552239,0.4672897196261682,0.37662337662337664,0.2916666666666667,0.3425925925925926,0.4,0.3682008368200837,0.3333333333333333,0.3251231527093596,0.3744292237442922,0.345,0.24778761061946902
4,0.18840579710144928,0.20588235294117646,0.24519230769230768,0.2087378640776699,0.23,0.2736318407960199,0.3073170731707317,0.29207920792079206,0.2909090909090909,0.2803738317757009,0.23113207547169812,0.2731707317073171,0.26540284360189575,0.29,0.2815533980582524,0.28431372549019607,0.297029702970297,0.32710280373831774,0.30666666666666664,0.3018867924528302,0.2780487804878049,0.288135593220339,0.2885572139303483,0.3925233644859813,0.3116883116883117,0.23333333333333334,0.25925925925925924,0.31020408163265306,0.27615062761506276,0.2807017543859649,0.2512315270935961,0.2694063926940639,0.235,0.1592920353982301
5,0.14492753623188406,0.1715686274509804,0.20673076923076922,0.1650485436893204,0.16,0.18407960199004975,0.2146341463414634,0.22772277227722773,0.22727272727272727,0.205607476635514,0.18396226415094338,0.1951219512195122,0.1943127962085308,0.23,0.2087378640776699,0.19607843137254902,0.22772277227722773,0.29439252336448596,0.24888888888888888,0.25,0.2097560975609756,0.211864406779661,0.22388059701492538,0.2850467289719626,0.24675324675324675,0.17083333333333334,0.2222222222222222,0.22040816326530613,0.20502092050209206,0.2149122807017544,0.19704433497536947,0.2100456621004566,0.145,0.05309734513274336
6,0.12077294685990338,0.11274509803921569,0.18269230769230768,0.1407766990291262,0.125,0.13432835820895522,0.13170731707317074,0.1782178217821782,0.16363636363636364,0.14018691588785046,0.1650943396226415,0.14634146341463414,0.14218009478672985,0.165,0.1650485436893204,0.13725490196078433,0.15841584158415842,0.2102803738317757,0.20444444444444446,0.23113207547169812,0.13170731707317074,0.1694915254237288,0.18407960199004975,0.2383177570093458,0.19047619047619047,0.12083333333333333,0.16666666666666666,0.1510204081632653,0.14644351464435146,0.16666666666666666,0.15763546798029557,0.1780821917808219,0.115,0.017699115044247787
7,0.10144927536231885,0.09803921568627451,0.11538461538461539,0.0970873786407767,0.085,0.10945273631840796,0.1073170731707317,0.1485148514851485,0.1409090909090909,0.11682242990654206,0.13679245283018868,0.12195121951219512,0.11848341232227488,0.14,0.13592233009708737,0.11764705882352941,0.12376237623762376,0.14953271028037382,0.14666666666666667,0.1509433962264151,0.1024390243902439,0.17372881355932204,0.1691542288557214,0.1822429906542056,0.15584415584415584,0.1,0.12962962962962962,0.11428571428571428,0.10460251046025104,0.12280701754385964,0.10837438423645321,0.136986301369863,0.09,0.0
8,0.07246376811594203,0.08823529411764706,0.10576923076923077,0.10194174757281553,0.065,0.1044776119402985,0.09268292682926829,0.12871287128712872,0.10909090909090909,0.08878504672897196,0.13679245283018868,0.11707317073170732,0.09004739336492891,0.11,0.08737864077669903,0.09803921568627451,0.10396039603960396,0.11214953271028037,0.1288888888888889,0.12735849056603774,0.1024390243902439,0.13559322033898305,0.14925373134328357,0.1542056074766355,0.12121212121212122,0.07083333333333333,0.09259259259259259,0.10204081632653061,0.0794979079497908,0.10087719298245613,0.07881773399014778,0.0821917808219178,0.04,0.0
9,0.06763285024154589,0.06372549019607843,0.08653846153846154,0.07766990291262135,0.07,0.07462686567164178,0.06341463414634146,0.0891089108910891,0.09090909090909091,0.07476635514018691,0.1179245283018868,0.08780487804878048,0.07109004739336493,0.075,0.06310679611650485,0.08823529411764706,0.09405940594059406,0.102803738317757,0.11555555555555555,0.10849056603773585,0.07804878048780488,0.1016949152542373,0.12437810945273632,0.14018691588785046,0.10822510822510822,0.0875,0.08333333333333333,0.0653061224489796,0.06694560669456066,0.08771929824561403,0.06403940886699508,0.0593607305936073,0.02,0.0
