,0,1,2,3,4,5,6,7,8,9,10,11
0,0.12992125984251968,0.13090909090909092,0.12413793103448276,0.14102564102564102,0.15466666666666667,0.15469613259668508,0.16393442622950818,0.15027322404371585,0.1414141414141414,0.13307984790874525,0.13559322033898305,0.14423076923076922
1,0.15748031496062992,0.14909090909090908,0.1206896551724138,0.16025641025641027,0.16,0.1464088397790055,0.16393442622950818,0.15300546448087432,0.1414141414141414,0.1596958174904943,0.1483050847457627,0.14423076923076922
2,0.19291338582677164,0.16,0.1310344827586207,0.16987179487179488,0.17066666666666666,0.13535911602209943,0.15081967213114755,0.16120218579234974,0.15151515151515152,0.13307984790874525,0.15677966101694915,0.1346153846153846
3,0.1889763779527559,0.1709090909090909,0.16206896551724137,0.16666666666666666,0.192,0.13812154696132597,0.15737704918032788,0.16393442622950818,0.14814814814814814,0.1482889733840304,0.1652542372881356,0.12980769230769232
4,0.1968503937007874,0.1781818181818182,0.16551724137931034,0.16666666666666666,0.18933333333333333,0.13812154696132597,0.14754098360655737,0.16120218579234974,0.1447811447811448,0.1482889733840304,0.15677966101694915,0.14903846153846154
5,0.19291338582677164,0.1890909090909091,0.16206896551724137,0.15705128205128205,0.17866666666666667,0.13535911602209943,0.14754098360655737,0.1557377049180328,0.13468013468013468,0.14068441064638784,0.15254237288135594,0.13942307692307693
6,0.2047244094488189,0.18545454545454546,0.15862068965517243,0.16346153846153846,0.18133333333333335,0.13259668508287292,0.14098360655737704,0.15846994535519127,0.11784511784511785,0.13688212927756654,0.15677966101694915,0.125
7,0.1968503937007874,0.16727272727272727,0.15517241379310345,0.15384615384615385,0.176,0.1270718232044199,0.14754098360655737,0.16120218579234974,0.11784511784511785,0.12547528517110265,0.1440677966101695,0.1201923076923077
8,0.18503937007874016,0.14181818181818182,0.14482758620689656,0.15705128205128205,0.16533333333333333,0.12154696132596685,0.13114754098360656,0.15300546448087432,0.10774410774410774,0.12927756653992395,0.13983050847457626,0.11538461538461539
9,0.16535433070866143,0.12727272727272726,0.1310344827586207,0.13141025641025642,0.152,0.11878453038674033,0.12131147540983607,0.1448087431693989,0.09427609427609428,0.11787072243346007,0.1271186440677966,0.08653846153846154
10,0.15354330708661418,0.11272727272727273,0.11379310344827587,0.1282051282051282,0.136,0.09944751381215469,0.11147540983606558,0.1284153005464481,0.09090909090909091,0.10266159695817491,0.13559322033898305,0.07211538461538461
11,0.14960629921259844,0.11272727272727273,0.10344827586206896,0.11538461538461539,0.13866666666666666,0.09392265193370165,0.10163934426229508,0.11748633879781421,0.09090909090909091,0.08745247148288973,0.1271186440677966,0.057692307692307696
12,0.14173228346456693,0.10181818181818182,0.09655172413793103,0.11538461538461539,0.12533333333333332,0.08839779005524862,0.10163934426229508,0.1092896174863388,0.09090909090909091,0.08745247148288973,0.1059322033898305,0.052884615384615384
13,0.14173228346456693,0.08363636363636363,0.09655172413793103,0.09294871794871795,0.11733333333333333,0.07734806629834254,0.08524590163934426,0.10382513661202186,0.07744107744107744,0.07604562737642585,0.08898305084745763,0.052884615384615384
