,0,1,2,3,4,5,6,7,8,9,10,11
0,0.3425196850393701,0.32,0.23448275862068965,0.21794871794871795,0.176,0.23204419889502761,0.1901639344262295,0.1448087431693989,0.18181818181818182,0.19011406844106463,0.21610169491525424,0.23076923076923078
1,0.28346456692913385,0.26545454545454544,0.20689655172413793,0.19230769230769232,0.15733333333333333,0.20994475138121546,0.18032786885245902,0.16120218579234974,0.1750841750841751,0.18250950570342206,0.21610169491525424,0.21634615384615385
2,0.23228346456692914,0.20727272727272728,0.1724137931034483,0.15384615384615385,0.13066666666666665,0.19060773480662985,0.14426229508196722,0.13387978142076504,0.15824915824915825,0.18250950570342206,0.1906779661016949,0.16346153846153846
3,0.14173228346456693,0.18545454545454546,0.15172413793103448,0.13141025641025642,0.14133333333333334,0.16298342541436464,0.13114754098360656,0.11202185792349727,0.16835016835016836,0.1444866920152091,0.1440677966101695,0.17307692307692307
4,0.13385826771653545,0.1781818181818182,0.11724137931034483,0.10576923076923077,0.10666666666666667,0.10220994475138122,0.09836065573770492,0.07923497267759563,0.1447811447811448,0.12547528517110265,0.1271186440677966,0.16346153846153846
5,0.13385826771653545,0.12,0.10344827586206896,0.10256410256410256,0.07466666666666667,0.0856353591160221,0.07213114754098361,0.06557377049180328,0.12121212121212122,0.08745247148288973,0.08898305084745763,0.15384615384615385
6,0.11023622047244094,0.09818181818181818,0.07586206896551724,0.07371794871794872,0.072,0.058011049723756904,0.07540983606557378,0.08469945355191257,0.11784511784511785,0.09125475285171103,0.08898305084745763,0.14903846153846154
7,0.09448818897637795,0.07272727272727272,0.05862068965517241,0.08653846153846154,0.056,0.04696132596685083,0.08196721311475409,0.08196721311475409,0.10101010101010101,0.07224334600760456,0.07627118644067797,0.09615384615384616
8,0.07086614173228346,0.06909090909090909,0.07586206896551724,0.05128205128205128,0.056,0.03038674033149171,0.06885245901639345,0.08469945355191257,0.08754208754208755,0.07224334600760456,0.05508474576271186,0.07211538461538461
9,0.05905511811023622,0.06181818181818182,0.08275862068965517,0.05128205128205128,0.032,0.03591160220994475,0.04590163934426229,0.06830601092896176,0.05723905723905724,0.057034220532319393,0.038135593220338986,0.052884615384615384
10,0.05511811023622047,0.06545454545454546,0.07586206896551724,0.04487179487179487,0.04,0.03591160220994475,0.04262295081967213,0.04918032786885246,0.05723905723905724,0.045627376425855515,0.038135593220338986,0.03365384615384615
11,0.06299212598425197,0.06181818181818182,0.05517241379310345,0.041666666666666664,0.048,0.024861878453038673,0.04262295081967213,0.040983606557377046,0.05723905723905724,0.026615969581749048,0.038135593220338986,0.02403846153846154
12,0.06299212598425197,0.05818181818181818,0.04827586206896552,0.03205128205128205,0.04,0.024861878453038673,0.036065573770491806,0.04371584699453552,0.06397306397306397,0.019011406844106463,0.025423728813559324,0.019230769230769232
13,0.05511811023622047,0.03636363636363636,0.03793103448275862,0.03205128205128205,0.032,0.024861878453038673,0.022950819672131147,0.040983606557377046,0.037037037037037035,0.022813688212927757,0.03389830508474576,0.028846153846153848
14,0.03543307086614173,0.04,0.02413793103448276,0.02564102564102564,0.02666666666666667,0.013812154696132596,0.022950819672131147,0.03551912568306011,0.030303030303030304,0.015209125475285171,0.029661016949152543,0.014423076923076924
15,0.023622047244094488,0.02181818181818182,0.017241379310344827,0.02564102564102564,0.018666666666666668,0.013812154696132596,0.019672131147540985,0.02459016393442623,0.02356902356902357,0.019011406844106463,0.025423728813559324,0.02403846153846154
16,0.027559055118110236,0.02909090909090909,0.020689655172413793,0.028846153846153848,0.013333333333333334,0.016574585635359115,0.022950819672131147,0.01912568306010929,0.02356902356902357,0.019011406844106463,0.025423728813559324,0.014423076923076924
17,0.027559055118110236,0.02909090909090909,0.013793103448275862,0.019230769230769232,0.013333333333333334,0.011049723756906077,0.02622950819672131,0.01639344262295082,0.020202020202020204,0.015209125475285171,0.01694915254237288,0.009615384615384616
18,0.01968503937007874,0.025454545454545455,0.020689655172413793,0.009615384615384616,0.016,0.019337016574585635,0.019672131147540985,0.00819672131147541,0.013468013468013467,0.011406844106463879,0.01694915254237288,0.009615384615384616
19,0.01968503937007874,0.02181818181818182,0.02413793103448276,0.01282051282051282,0.018666666666666668,0.016574585635359115,0.022950819672131147,0.01639344262295082,0.010101010101010102,0.011406844106463879,0.01694915254237288,0.004807692307692308
20,0.015748031496062992,0.014545454545454545,0.02413793103448276,0.00641025641025641,0.010666666666666666,0.016574585635359115,0.01639344262295082,0.01366120218579235,0.003367003367003367,0.0076045627376425855,0.0211864406779661,0.009615384615384616
21,0.015748031496062992,0.01090909090909091,0.027586206896551724,0.009615384615384616,0.008,0.022099447513812154,0.01639344262295082,0.01092896174863388,0.006734006734006734,0.0076045627376425855,0.01694915254237288,0.009615384615384616
22,0.027559055118110236,0.007272727272727273,0.017241379310344827,0.01282051282051282,0.005333333333333333,0.019337016574585635,0.013114754098360656,0.01092896174863388,0.0,0.0076045627376425855,0.00847457627118644,0.009615384615384616
23,0.01968503937007874,0.01090909090909091,0.013793103448275862,0.016025641025641024,0.005333333333333333,0.019337016574585635,0.01639344262295082,0.00546448087431694,0.0,0.0076045627376425855,0.00847457627118644,0.004807692307692308
24,0.01968503937007874,0.007272727272727273,0.006896551724137931,0.00641025641025641,0.005333333333333333,0.019337016574585635,0.013114754098360656,0.00819672131147541,0.003367003367003367,0.011406844106463879,0.012711864406779662,0.004807692307692308
25,0.01968503937007874,0.01090909090909091,0.0034482758620689655,0.003205128205128205,0.0026666666666666666,0.019337016574585635,0.009836065573770493,0.01092896174863388,0.006734006734006734,0.0076045627376425855,0.00847457627118644,0.009615384615384616
