,0,1,2,3,4,5,6,7,8,9,10,11
0,0.5275590551181102,0.5490909090909091,0.6413793103448275,0.6410256410256411,0.6693333333333333,0.6132596685082873,0.6459016393442623,0.7049180327868853,0.6767676767676768,0.6768060836501901,0.6483050847457628,0.625
1,0.531496062992126,0.5490909090909091,0.6241379310344828,0.6185897435897436,0.6453333333333333,0.5911602209944752,0.6196721311475409,0.6202185792349727,0.632996632996633,0.6083650190114068,0.5847457627118644,0.5817307692307693
2,0.47244094488188976,0.5272727272727272,0.5896551724137931,0.5737179487179487,0.5866666666666667,0.5497237569060773,0.5901639344262295,0.5573770491803278,0.531986531986532,0.5361216730038023,0.4957627118644068,0.5144230769230769
3,0.4645669291338583,0.48363636363636364,0.5310344827586206,0.5,0.4826666666666667,0.4889502762430939,0.4918032786885246,0.4972677595628415,0.4612794612794613,0.4790874524714829,0.4152542372881356,0.3942307692307692
4,0.3779527559055118,0.4290909090909091,0.43103448275862066,0.4391025641025641,0.43733333333333335,0.4088397790055249,0.43278688524590164,0.45081967213114754,0.39730639730639733,0.39543726235741444,0.3601694915254237,0.32211538461538464
5,0.3228346456692913,0.3709090909090909,0.3689655172413793,0.38461538461538464,0.424,0.3314917127071823,0.35081967213114756,0.412568306010929,0.3569023569023569,0.34980988593155893,0.3093220338983051,0.27884615384615385
6,0.29133858267716534,0.3236363636363636,0.3,0.3525641025641026,0.3626666666666667,0.2845303867403315,0.2819672131147541,0.3551912568306011,0.3063973063973064,0.2813688212927757,0.2754237288135593,0.25961538461538464
7,0.2755905511811024,0.29818181818181816,0.23448275862068965,0.2916666666666667,0.312,0.2596685082872928,0.21311475409836064,0.27595628415300544,0.25925925925925924,0.22813688212927757,0.2457627118644068,0.20192307692307693
8,0.24803149606299213,0.2509090909090909,0.18620689655172415,0.26282051282051283,0.264,0.20994475138121546,0.17704918032786884,0.22404371584699453,0.23232323232323232,0.18250950570342206,0.19491525423728814,0.19230769230769232
9,0.2047244094488189,0.21818181818181817,0.1724137931034483,0.23076923076923078,0.22133333333333333,0.17955801104972377,0.1540983606557377,0.18579234972677597,0.21885521885521886,0.1482889733840304,0.17372881355932204,0.11538461538461539
10,0.16535433070866143,0.19636363636363635,0.15517241379310345,0.1891025641025641,0.18933333333333333,0.1574585635359116,0.13442622950819672,0.15027322404371585,0.1750841750841751,0.11406844106463879,0.1271186440677966,0.09615384615384616
11,0.12598425196850394,0.16727272727272727,0.1310344827586207,0.14743589743589744,0.15466666666666667,0.13535911602209943,0.11147540983606558,0.1448087431693989,0.15488215488215487,0.09885931558935361,0.11440677966101695,0.09134615384615384
12,0.1141732283464567,0.13090909090909092,0.11724137931034483,0.125,0.13866666666666666,0.12154696132596685,0.09508196721311475,0.12568306010928962,0.11447811447811448,0.07604562737642585,0.1059322033898305,0.09134615384615384
13,0.09448818897637795,0.11272727272727273,0.1103448275862069,0.10576923076923077,0.11466666666666667,0.09944751381215469,0.09508196721311475,0.11475409836065574,0.0707070707070707,0.07984790874524715,0.09322033898305085,0.0673076923076923
14,0.0984251968503937,0.08,0.09655172413793103,0.09294871794871795,0.08266666666666667,0.0856353591160221,0.07868852459016394,0.09562841530054644,0.06734006734006734,0.053231939163498096,0.08898305084745763,0.0673076923076923
15,0.1141732283464567,0.08,0.09310344827586207,0.07051282051282051,0.06666666666666667,0.0718232044198895,0.06885245901639345,0.08743169398907104,0.06060606060606061,0.03802281368821293,0.0847457627118644,0.04807692307692308
16,0.08661417322834646,0.07272727272727272,0.09310344827586207,0.05448717948717949,0.06666666666666667,0.06629834254143646,0.05901639344262295,0.07650273224043716,0.037037037037037035,0.034220532319391636,0.08050847457627118,0.038461538461538464
17,0.07874015748031496,0.05818181818181818,0.08275862068965517,0.05128205128205128,0.050666666666666665,0.06629834254143646,0.04590163934426229,0.06557377049180328,0.03367003367003367,0.034220532319391636,0.08050847457627118,0.04326923076923077
18,0.07480314960629922,0.05454545454545454,0.07241379310344828,0.05128205128205128,0.04,0.06077348066298342,0.036065573770491806,0.05737704918032787,0.037037037037037035,0.03802281368821293,0.07203389830508475,0.038461538461538464
